game_id,date,game_time,team_away,team_home,venue,game_type,status,home_score,away_score
778266,2025-04-18,2025-04-19T00:40:00Z,Washington Nationals,Colorado Rockies,Coors Field,R,Final,3,1
778252,2025-04-19,2025-04-19T17:05:00Z,Miami Marlins,Philadelphia Phillies,Citizens Bank Park,R,Final,11,10
778265,2025-04-19,2025-04-19T17:10:00Z,Kansas City Royals,Detroit Tigers,Comerica Park,R,Final,3,1
778257,2025-04-19,2025-04-19T18:20:00Z,Arizona Diamondbacks,Chicago Cubs,Wrigley Field,R,Final,6,2
778258,2025-04-19,2025-04-19T19:07:00Z,Seattle Mariners,Toronto Blue Jays,Rogers Centre,R,Final,4,8
778262,2025-04-19,2025-04-19T20:05:00Z,Cincinnati Reds,Baltimore Orioles,Oriole Park at Camden Yards,R,Final,9,5
778254,2025-04-19,2025-04-19T20:05:00Z,Cleveland Guardians,Pittsburgh Pirates,PNC Park,R,Final,0,3
778256,2025-04-19,2025-04-19T20:05:00Z,St. Louis Cardinals,New York Mets,Citi Field,R,Final,3,0
778251,2025-04-19,2025-04-19T20:05:00Z,Los Angeles Dodgers,Texas Rangers,Globe Life Field,R,Final,4,3
778247,2025-04-19,2025-04-19T20:10:00Z,Washington Nationals,Colorado Rockies,Coors Field,R,Final,11,12
778264,2025-04-19,2025-04-19T20:10:00Z,Chicago White Sox,Boston Red Sox,Fenway Park,R,Final,4,3
778255,2025-04-19,2025-04-19T20:10:00Z,New York Yankees,Tampa Bay Rays,George M. Steinbrenner Field,R,Final,10,8
778259,2025-04-19,2025-04-19T23:10:00Z,San Diego Padres,Houston Astros,Daikin Park,R,Final,3,2
778253,2025-04-19,2025-04-19T23:10:00Z,Athletics,Milwaukee Brewers,American Family Field,R,Final,1,3
778267,2025-04-19,2025-04-19T23:15:00Z,Minnesota Twins,Atlanta Braves,Truist Park,R,Final,4,3
778243,2025-04-19,2025-04-20T01:38:00Z,San Francisco Giants,Los Angeles Angels,Angel Stadium,R,Final,2,3
778250,2025-04-20,2025-04-20T17:35:00Z,Cincinnati Reds,Baltimore Orioles,Oriole Park at Camden Yards,R,Final,2,24
778242,2025-04-20,2025-04-20T17:35:00Z,Cleveland Guardians,Pittsburgh Pirates,PNC Park,R,Final,4,5
778249,2025-04-20,2025-04-20T17:35:00Z,Minnesota Twins,Atlanta Braves,Truist Park,R,Final,6,2
778245,2025-04-20,2025-04-20T17:35:00Z,Chicago White Sox,Boston Red Sox,Fenway Park,R,Final,4,8
778248,2025-04-20,2025-04-20T17:35:00Z,Miami Marlins,Philadelphia Phillies,Citizens Bank Park,R,Final,5,7
778241,2025-04-20,2025-04-20T17:37:00Z,Seattle Mariners,Toronto Blue Jays,Rogers Centre,R,Final,3,8
778246,2025-04-20,2025-04-20T17:40:00Z,Kansas City Royals,Detroit Tigers,Comerica Park,R,Final,3,4
778244,2025-04-20,2025-04-20T17:40:00Z,St. Louis Cardinals,New York Mets,Citi Field,R,Final,7,4
778240,2025-04-20,2025-04-20T17:40:00Z,New York Yankees,Tampa Bay Rays,George M. Steinbrenner Field,R,Final,0,4
778239,2025-04-20,2025-04-20T18:10:00Z,Athletics,Milwaukee Brewers,American Family Field,R,Final,14,1
778236,2025-04-20,2025-04-20T18:20:00Z,Arizona Diamondbacks,Chicago Cubs,Wrigley Field,R,Final,2,3
778234,2025-04-20,2025-04-20T18:35:00Z,Los Angeles Dodgers,Texas Rangers,Globe Life Field,R,Final,0,1
778235,2025-04-20,2025-04-20T19:10:00Z,Washington Nationals,Colorado Rockies,Coors Field,R,Final,2,3
778266,2025-04-20,2025-04-21T00:10:00Z,Washington Nationals,Colorado Rockies,Coors Field,R,Final,3,1
778232,2025-04-20,2025-04-20T20:07:00Z,San Francisco Giants,Los Angeles Angels,Angel Stadium,R,Final,5,4
778237,2025-04-20,2025-04-20T23:10:00Z,San Diego Padres,Houston Astros,Daikin Park,R,Final,2,3
778238,2025-04-21,2025-04-21T15:10:00Z,Chicago White Sox,Boston Red Sox,Fenway Park,R,Final,4,2
778227,2025-04-21,2025-04-21T22:10:00Z,New York Yankees,Cleveland Guardians,Progressive Field,R,Final,6,4
778228,2025-04-21,2025-04-21T22:40:00Z,San Diego Padres,Detroit Tigers,Comerica Park,R,Final,6,4
778230,2025-04-21,2025-04-21T22:40:00Z,Cincinnati Reds,Miami Marlins,loanDepot park,R,Final,6,3
778225,2025-04-21,2025-04-21T23:10:00Z,Philadelphia Phillies,New York Mets,Citi Field,R,Final,5,4
778233,2025-04-21,2025-04-21T23:15:00Z,St. Louis Cardinals,Atlanta Braves,Truist Park,R,Final,7,6
778231,2025-04-21,2025-04-22T00:10:00Z,Toronto Blue Jays,Houston Astros,Daikin Park,R,Final,7,0
778226,2025-04-21,2025-04-22T01:45:00Z,Milwaukee Brewers,San Francisco Giants,Oracle Park,R,Final,5,2
778218,2025-04-22,2025-04-22T22:10:00Z,New York Yankees,Cleveland Guardians,Progressive Field,R,Final,3,2
778221,2025-04-22,2025-04-22T22:40:00Z,San Diego Padres,Detroit Tigers,Comerica Park,R,Final,0,2
778219,2025-04-22,2025-04-22T22:40:00Z,Cincinnati Reds,Miami Marlins,loanDepot park,R,Final,4,3
778222,2025-04-22,2025-04-22T22:45:00Z,Baltimore Orioles,Washington Nationals,Nationals Park,R,Final,7,0
778224,2025-04-22,2025-04-22T22:45:00Z,Seattle Mariners,Boston Red Sox,Fenway Park,R,Final,8,3
778223,2025-04-22,2025-04-22T23:10:00Z,Philadelphia Phillies,New York Mets,Citi Field,R,Final,5,1
778229,2025-04-22,2025-04-22T23:15:00Z,St. Louis Cardinals,Atlanta Braves,Truist Park,R,Final,4,10
778215,2025-04-22,2025-04-22T23:40:00Z,Colorado Rockies,Kansas City Royals,Kauffman Stadium,R,Final,4,3
778220,2025-04-22,2025-04-22T23:40:00Z,Los Angeles Dodgers,Chicago Cubs,Wrigley Field,R,Final,11,10
778216,2025-04-22,2025-04-22T23:40:00Z,Chicago White Sox,Minnesota Twins,Target Field,R,Final,4,2
778217,2025-04-22,2025-04-23T00:10:00Z,Toronto Blue Jays,Houston Astros,Daikin Park,R,Final,5,1
778211,2025-04-22,2025-04-23T01:38:00Z,Pittsburgh Pirates,Los Angeles Angels,Angel Stadium,R,Final,3,9
778212,2025-04-22,2025-04-23T01:40:00Z,Tampa Bay Rays,Arizona Diamondbacks,Chase Field,R,Final,5,1
778210,2025-04-22,2025-04-23T01:45:00Z,Milwaukee Brewers,San Francisco Giants,Oracle Park,R,Final,3,11
778213,2025-04-22,2025-04-23T02:05:00Z,Texas Rangers,Athletics,Sutter Health Park,R,Final,5,8
778214,2025-04-23,2025-04-23T16:15:00Z,St. Louis Cardinals,Atlanta Braves,Truist Park,R,Final,4,1
778209,2025-04-23,2025-04-23T17:10:00Z,San Diego Padres,Detroit Tigers,Comerica Park,R,Final,6,0
778203,2025-04-23,2025-04-23T17:10:00Z,Philadelphia Phillies,New York Mets,Citi Field,R,Final,4,3
778208,2025-04-23,2025-04-23T17:10:00Z,Cincinnati Reds,Miami Marlins,loanDepot park,R,Final,2,5
778206,2025-04-23,2025-04-23T17:10:00Z,New York Yankees,Cleveland Guardians,Progressive Field,R,Final,1,5
778204,2025-04-23,2025-04-23T22:45:00Z,Baltimore Orioles,Washington Nationals,Nationals Park,R,Final,4,3
778207,2025-04-23,2025-04-23T22:45:00Z,Seattle Mariners,Boston Red Sox,Fenway Park,R,Final,5,8
778205,2025-04-23,2025-04-23T23:00:00Z,Los Angeles Dodgers,Chicago Cubs,Wrigley Field,R,Final,7,6
778200,2025-04-23,2025-04-23T23:40:00Z,Toronto Blue Jays,Houston Astros,Daikin Park,R,Final,3,1
778201,2025-04-23,2025-04-23T23:40:00Z,Chicago White Sox,Minnesota Twins,Target Field,R,Final,6,3
778202,2025-04-23,2025-04-24T01:38:00Z,Pittsburgh Pirates,Los Angeles Angels,Angel Stadium,R,Final,0,3
778199,2025-04-23,2025-04-24T01:40:00Z,Tampa Bay Rays,Arizona Diamondbacks,Chase Field,R,Final,6,7
778198,2025-04-23,2025-04-24T01:45:00Z,Milwaukee Brewers,San Francisco Giants,Oracle Park,R,Final,4,2
778197,2025-04-23,2025-04-24T02:05:00Z,Texas Rangers,Athletics,Sutter Health Park,R,Final,5,2
778195,2025-04-23,2025-04-23T23:40:00Z,Colorado Rockies,Kansas City Royals,Kauffman Stadium,R,Final,6,2
778189,2025-04-24,2025-04-24T17:10:00Z,Chicago White Sox,Minnesota Twins,Target Field,R,Completed Early: Rain,0,3
778196,2025-04-24,2025-04-24T17:35:00Z,Seattle Mariners,Boston Red Sox,Fenway Park,R,Final,3,4
778190,2025-04-24,2025-04-24T18:10:00Z,Colorado Rockies,Kansas City Royals,Kauffman Stadium,R,Final,7,4
778195,2025-04-24,2025-04-24T18:15:00Z,Colorado Rockies,Kansas City Royals,Kauffman Stadium,R,Final,6,2
778194,2025-04-24,2025-04-24T19:45:00Z,Milwaukee Brewers,San Francisco Giants,Oracle Park,R,Final,6,5
778193,2025-04-24,2025-04-24T22:45:00Z,Baltimore Orioles,Washington Nationals,Nationals Park,R,Final,1,2
778191,2025-04-24,2025-04-25T01:29:00Z,Pittsburgh Pirates,Los Angeles Angels,Angel Stadium,R,Final,4,3
778188,2025-04-24,2025-04-25T01:40:00Z,Tampa Bay Rays,Arizona Diamondbacks,Chase Field,R,Final,4,7
778192,2025-04-24,2025-04-25T02:05:00Z,Texas Rangers,Athletics,Sutter Health Park,R,Final,4,3
778182,2025-04-25,2025-04-25T18:20:00Z,Philadelphia Phillies,Chicago Cubs,Wrigley Field,R,Final,4,0
778183,2025-04-25,2025-04-25T22:45:00Z,New York Mets,Washington Nationals,Nationals Park,R,Final,5,4
778185,2025-04-25,2025-04-25T23:05:00Z,Toronto Blue Jays,New York Yankees,Yankee Stadium,R,Final,2,4
778187,2025-04-25,2025-04-25T23:40:00Z,Houston Astros,Kansas City Royals,Kauffman Stadium,R,Final,2,0
778186,2025-04-25,2025-04-25T23:40:00Z,Los Angeles Angels,Minnesota Twins,Target Field,R,Final,11,4
778184,2025-04-25,2025-04-26T00:15:00Z,Milwaukee Brewers,St. Louis Cardinals,Busch Stadium,R,Final,3,2
778181,2025-04-25,2025-04-26T00:40:00Z,Cincinnati Reds,Colorado Rockies,Coors Field,R,Final,7,8
778172,2025-04-25,2025-04-26T01:40:00Z,Tampa Bay Rays,San Diego Padres,Petco Park,R,Final,0,1
778177,2025-04-25,2025-04-26T01:40:00Z,Atlanta Braves,Arizona Diamondbacks,Chase Field,R,Final,2,8
778175,2025-04-25,2025-04-26T01:40:00Z,Miami Marlins,Seattle Mariners,T-Mobile Park,R,Final,4,8
778178,2025-04-25,2025-04-26T02:05:00Z,Chicago White Sox,Athletics,Sutter Health Park,R,Final,6,5
778176,2025-04-25,2025-04-26T02:10:00Z,Pittsburgh Pirates,Los Angeles Dodgers,Dodger Stadium,R,Final,0,3
778171,2025-04-25,2025-04-26T02:15:00Z,Texas Rangers,San Francisco Giants,Oracle Park,R,Final,0,2
778180,2025-04-25,2025-04-25T22:40:00Z,Baltimore Orioles,Detroit Tigers,Comerica Park,R,Final,6,2
778179,2025-04-25,2025-04-25T23:10:00Z,Boston Red Sox,Cleveland Guardians,Progressive Field,R,Final,5,4
778179,2025-04-26,2025-04-26T17:10:00Z,Boston Red Sox,Cleveland Guardians,Progressive Field,R,Final,5,4
778169,2025-04-26,2025-04-26T22:10:00Z,Boston Red Sox,Cleveland Guardians,Progressive Field,R,Final,3,7
778168,2025-04-26,2025-04-26T17:10:00Z,Baltimore Orioles,Detroit Tigers,Comerica Park,R,Final,4,3
778180,2025-04-26,2025-04-26T22:10:00Z,Baltimore Orioles,Detroit Tigers,Comerica Park,R,Final,6,2
778166,2025-04-26,2025-04-26T18:10:00Z,Los Angeles Angels,Minnesota Twins,Target Field,R,Final,5,1
778164,2025-04-26,2025-04-26T18:15:00Z,Milwaukee Brewers,St. Louis Cardinals,Busch Stadium,R,Final,6,5
778161,2025-04-26,2025-04-26T19:10:00Z,Cincinnati Reds,Colorado Rockies,Coors Field,R,Final,4,6
778173,2025-04-26,2025-04-26T20:05:00Z,New York Mets,Washington Nationals,Nationals Park,R,Final,0,2
778159,2025-04-26,2025-04-26T20:05:00Z,Texas Rangers,San Francisco Giants,Oracle Park,R,Final,3,2
778174,2025-04-26,2025-04-26T20:05:00Z,Philadelphia Phillies,Chicago Cubs,Wrigley Field,R,Final,4,10
778165,2025-04-26,2025-04-26T20:05:00Z,Chicago White Sox,Athletics,Sutter Health Park,R,Final,3,10
778167,2025-04-26,2025-04-26T23:10:00Z,Houston Astros,Kansas City Royals,Kauffman Stadium,R,Final,2,0
778162,2025-04-26,2025-04-27T00:10:00Z,Atlanta Braves,Arizona Diamondbacks,Chase Field,R,Final,7,8
778160,2025-04-26,2025-04-27T00:40:00Z,Tampa Bay Rays,San Diego Padres,Petco Park,R,Final,1,4
778163,2025-04-26,2025-04-27T01:10:00Z,Pittsburgh Pirates,Los Angeles Dodgers,Dodger Stadium,R,Final,8,4
778154,2025-04-26,2025-04-27T01:40:00Z,Miami Marlins,Seattle Mariners,T-Mobile Park,R,Final,14,0
778170,2025-04-26,2025-04-26T17:05:00Z,Toronto Blue Jays,New York Yankees,Yankee Stadium,R,Scheduled,,
778153,2025-04-27,2025-04-27T17:35:00Z,New York Mets,Washington Nationals,Nationals Park,R,In Progress,1,7
778156,2025-04-27,2025-04-27T17:35:00Z,Toronto Blue Jays,New York Yankees,Yankee Stadium,R,In Progress,6,1
778170,2025-04-27,2025-04-27T17:40:00Z,Toronto Blue Jays,New York Yankees,Yankee Stadium,R,Scheduled,,
778157,2025-04-27,2025-04-27T17:40:00Z,Boston Red Sox,Cleveland Guardians,Progressive Field,R,In Progress,0,9
778155,2025-04-27,2025-04-27T17:40:00Z,Baltimore Orioles,Detroit Tigers,Comerica Park,R,In Progress,3,0
778144,2025-04-27,2025-04-27T17:40:00Z,Los Angeles Angels,Minnesota Twins,Target Field,R,In Progress,2,0
778152,2025-04-27,2025-04-27T18:10:00Z,Houston Astros,Kansas City Royals,Kauffman Stadium,R,In Progress,0,3
778150,2025-04-27,2025-04-27T18:15:00Z,Milwaukee Brewers,St. Louis Cardinals,Busch Stadium,R,In Progress,0,3
778148,2025-04-27,2025-04-27T19:10:00Z,Cincinnati Reds,Colorado Rockies,Coors Field,R,In Progress,0,2
778151,2025-04-27,2025-04-27T20:05:00Z,Texas Rangers,San Francisco Giants,Oracle Park,R,Pre-Game,0,0
778149,2025-04-27,2025-04-27T20:05:00Z,Chicago White Sox,Athletics,Sutter Health Park,R,Pre-Game,0,0
778145,2025-04-27,2025-04-27T20:10:00Z,Pittsburgh Pirates,Los Angeles Dodgers,Dodger Stadium,R,Pre-Game,,
778146,2025-04-27,2025-04-27T20:10:00Z,Tampa Bay Rays,San Diego Padres,Petco Park,R,Pre-Game,,
778147,2025-04-27,2025-04-27T20:10:00Z,Atlanta Braves,Arizona Diamondbacks,Chase Field,R,Pre-Game,,
778136,2025-04-27,2025-04-27T20:10:00Z,Miami Marlins,Seattle Mariners,T-Mobile Park,R,Pre-Game,,
778158,2025-04-27,2025-04-27T23:10:00Z,Philadelphia Phillies,Chicago Cubs,Wrigley Field,R,Scheduled,,
778138,2025-04-28,2025-04-28T20:05:00Z,New York Mets,Washington Nationals,Nationals Park,R,Scheduled,,
778139,2025-04-28,2025-04-28T22:10:00Z,Minnesota Twins,Cleveland Guardians,Progressive Field,R,Scheduled,,
778140,2025-04-28,2025-04-28T22:35:00Z,New York Yankees,Baltimore Orioles,Oriole Park at Camden Yards,R,Scheduled,,
778141,2025-04-28,2025-04-28T22:40:00Z,St. Louis Cardinals,Cincinnati Reds,Great American Ball Park,R,Scheduled,,
778143,2025-04-28,2025-04-29T00:05:00Z,Athletics,Texas Rangers,Globe Life Field,R,Scheduled,,
778142,2025-04-28,2025-04-29T00:10:00Z,Detroit Tigers,Houston Astros,Daikin Park,R,Scheduled,,
778137,2025-04-28,2025-04-29T00:40:00Z,Atlanta Braves,Colorado Rockies,Coors Field,R,Scheduled,,
778132,2025-04-28,2025-04-29T02:10:00Z,Miami Marlins,Los Angeles Dodgers,Dodger Stadium,R,Scheduled,,
778129,2025-04-29,2025-04-29T22:10:00Z,Minnesota Twins,Cleveland Guardians,Progressive Field,R,Scheduled,,
778133,2025-04-29,2025-04-29T22:35:00Z,New York Yankees,Baltimore Orioles,Oriole Park at Camden Yards,R,Scheduled,,
778135,2025-04-29,2025-04-29T22:40:00Z,Chicago Cubs,Pittsburgh Pirates,PNC Park,R,Scheduled,,
778134,2025-04-29,2025-04-29T22:40:00Z,St. Louis Cardinals,Cincinnati Reds,Great American Ball Park,R,Scheduled,,
778131,2025-04-29,2025-04-29T22:45:00Z,Washington Nationals,Philadelphia Phillies,Citizens Bank Park,R,Scheduled,,
778128,2025-04-29,2025-04-29T23:05:00Z,Kansas City Royals,Tampa Bay Rays,George M. Steinbrenner Field,R,Scheduled,,
778127,2025-04-29,2025-04-29T23:07:00Z,Boston Red Sox,Toronto Blue Jays,Rogers Centre,R,Scheduled,,
778130,2025-04-29,2025-04-29T23:10:00Z,Arizona Diamondbacks,New York Mets,Citi Field,R,Scheduled,,
778125,2025-04-29,2025-04-29T23:40:00Z,Milwaukee Brewers,Chicago White Sox,Rate Field,R,Scheduled,,
778122,2025-04-29,2025-04-30T00:05:00Z,Athletics,Texas Rangers,Globe Life Field,R,Scheduled,,
778124,2025-04-29,2025-04-30T00:10:00Z,Detroit Tigers,Houston Astros,Daikin Park,R,Scheduled,,
778120,2025-04-29,2025-04-30T00:40:00Z,Atlanta Braves,Colorado Rockies,Coors Field,R,Scheduled,,
778121,2025-04-29,2025-04-30T01:40:00Z,Los Angeles Angels,Seattle Mariners,T-Mobile Park,R,Scheduled,,
778126,2025-04-29,2025-04-30T01:40:00Z,San Francisco Giants,San Diego Padres,Petco Park,R,Scheduled,,
778123,2025-04-29,2025-04-30T02:10:00Z,Miami Marlins,Los Angeles Dodgers,Dodger Stadium,R,Scheduled,,
778110,2025-04-30,2025-04-30T18:10:00Z,Detroit Tigers,Houston Astros,Daikin Park,R,Scheduled,,
778102,2025-04-30,2025-04-30T19:10:00Z,Atlanta Braves,Colorado Rockies,Coors Field,R,Scheduled,,
778109,2025-04-30,2025-04-30T19:10:00Z,Miami Marlins,Los Angeles Dodgers,Dodger Stadium,R,Scheduled,,
778104,2025-04-30,2025-04-30T20:10:00Z,Los Angeles Angels,Seattle Mariners,T-Mobile Park,R,Scheduled,,
778105,2025-04-30,2025-04-30T20:10:00Z,San Francisco Giants,San Diego Padres,Petco Park,R,Scheduled,,
778116,2025-04-30,2025-04-30T22:10:00Z,Minnesota Twins,Cleveland Guardians,Progressive Field,R,Scheduled,,
778115,2025-04-30,2025-04-30T22:35:00Z,New York Yankees,Baltimore Orioles,Oriole Park at Camden Yards,R,Scheduled,,
778112,2025-04-30,2025-04-30T22:40:00Z,Chicago Cubs,Pittsburgh Pirates,PNC Park,R,Scheduled,,
778119,2025-04-30,2025-04-30T22:40:00Z,St. Louis Cardinals,Cincinnati Reds,Great American Ball Park,R,Scheduled,,
778118,2025-04-30,2025-04-30T22:45:00Z,Washington Nationals,Philadelphia Phillies,Citizens Bank Park,R,Scheduled,,
778113,2025-04-30,2025-04-30T23:05:00Z,Kansas City Royals,Tampa Bay Rays,George M. Steinbrenner Field,R,Scheduled,,
778114,2025-04-30,2025-04-30T23:07:00Z,Boston Red Sox,Toronto Blue Jays,Rogers Centre,R,Scheduled,,
778117,2025-04-30,2025-04-30T23:10:00Z,Arizona Diamondbacks,New York Mets,Citi Field,R,Scheduled,,
778111,2025-04-30,2025-04-30T23:40:00Z,Milwaukee Brewers,Chicago White Sox,Rate Field,R,Scheduled,,
778106,2025-04-30,2025-05-01T00:05:00Z,Athletics,Texas Rangers,Globe Life Field,R,Scheduled,,
778100,2025-05-01,2025-05-01T16:35:00Z,Chicago Cubs,Pittsburgh Pirates,PNC Park,R,Scheduled,,
778107,2025-05-01,2025-05-01T16:40:00Z,St. Louis Cardinals,Cincinnati Reds,Great American Ball Park,R,Scheduled,,
778103,2025-05-01,2025-05-01T17:10:00Z,Arizona Diamondbacks,New York Mets,Citi Field,R,Scheduled,,
778097,2025-05-01,2025-05-01T17:10:00Z,Kansas City Royals,Tampa Bay Rays,George M. Steinbrenner Field,R,Scheduled,,
778108,2025-05-01,2025-05-01T17:10:00Z,Minnesota Twins,Cleveland Guardians,Progressive Field,R,Scheduled,,
778094,2025-05-01,2025-05-01T18:10:00Z,Milwaukee Brewers,Chicago White Sox,Rate Field,R,Scheduled,,
778096,2025-05-01,2025-05-01T18:35:00Z,Athletics,Texas Rangers,Globe Life Field,R,Scheduled,,
778099,2025-05-01,2025-05-01T22:45:00Z,Washington Nationals,Philadelphia Phillies,Citizens Bank Park,R,Scheduled,,
778095,2025-05-01,2025-05-01T23:07:00Z,Boston Red Sox,Toronto Blue Jays,Rogers Centre,R,Scheduled,,
778101,2025-05-01,2025-05-02T01:38:00Z,Detroit Tigers,Los Angeles Angels,Angel Stadium,R,Scheduled,,
778098,2025-05-01,2025-05-02T01:45:00Z,Colorado Rockies,San Francisco Giants,Oracle Park,R,Scheduled,,
778087,2025-05-02,2025-05-02T22:10:00Z,Washington Nationals,Cincinnati Reds,Great American Ball Park,R,Scheduled,,
778090,2025-05-02,2025-05-02T22:40:00Z,San Diego Padres,Pittsburgh Pirates,PNC Park,R,Scheduled,,
778086,2025-05-02,2025-05-02T22:45:00Z,Arizona Diamondbacks,Philadelphia Phillies,Citizens Bank Park,R,Scheduled,,
778093,2025-05-02,2025-05-02T23:05:00Z,Kansas City Royals,Baltimore Orioles,Oriole Park at Camden Yards,R,Scheduled,,
778088,2025-05-02,2025-05-02T23:05:00Z,Tampa Bay Rays,New York Yankees,Yankee Stadium,R,Scheduled,,
778081,2025-05-02,2025-05-02T23:07:00Z,Cleveland Guardians,Toronto Blue Jays,Rogers Centre,R,Scheduled,,
778089,2025-05-02,2025-05-02T23:10:00Z,Minnesota Twins,Boston Red Sox,Fenway Park,R,Scheduled,,
778091,2025-05-02,2025-05-02T23:10:00Z,Athletics,Miami Marlins,loanDepot park,R,Scheduled,,
778092,2025-05-02,2025-05-02T23:15:00Z,Los Angeles Dodgers,Atlanta Braves,Truist Park,R,Scheduled,,
778079,2025-05-02,2025-05-02T23:40:00Z,Houston Astros,Chicago White Sox,Rate Field,R,Scheduled,,
778083,2025-05-02,2025-05-03T00:05:00Z,Seattle Mariners,Texas Rangers,Globe Life Field,R,Scheduled,,
778080,2025-05-02,2025-05-03T00:10:00Z,Chicago Cubs,Milwaukee Brewers,American Family Field,R,Scheduled,,
778084,2025-05-02,2025-05-03T00:15:00Z,New York Mets,St. Louis Cardinals,Busch Stadium,R,Scheduled,,
778085,2025-05-02,2025-05-03T01:38:00Z,Detroit Tigers,Los Angeles Angels,Angel Stadium,R,Scheduled,,
778082,2025-05-02,2025-05-03T02:15:00Z,Colorado Rockies,San Francisco Giants,Oracle Park,R,Scheduled,,
778074,2025-05-03,2025-05-03T17:05:00Z,Tampa Bay Rays,New York Yankees,Yankee Stadium,R,Scheduled,,
778066,2025-05-03,2025-05-03T18:10:00Z,Houston Astros,Chicago White Sox,Rate Field,R,Scheduled,,
778068,2025-05-03,2025-05-03T18:15:00Z,New York Mets,St. Louis Cardinals,Busch Stadium,R,Scheduled,,
778064,2025-05-03,2025-05-03T19:07:00Z,Cleveland Guardians,Toronto Blue Jays,Rogers Centre,R,Scheduled,,
778065,2025-05-03,2025-05-03T20:05:00Z,San Diego Padres,Pittsburgh Pirates,PNC Park,R,Scheduled,,
778069,2025-05-03,2025-05-03T20:05:00Z,Colorado Rockies,San Francisco Giants,Oracle Park,R,Scheduled,,
778073,2025-05-03,2025-05-03T20:10:00Z,Minnesota Twins,Boston Red Sox,Fenway Park,R,Scheduled,,
778075,2025-05-03,2025-05-03T20:10:00Z,Athletics,Miami Marlins,loanDepot park,R,Scheduled,,
778078,2025-05-03,2025-05-03T22:05:00Z,Arizona Diamondbacks,Philadelphia Phillies,Citizens Bank Park,R,Scheduled,,
778077,2025-05-03,2025-05-03T22:40:00Z,Washington Nationals,Cincinnati Reds,Great American Ball Park,R,Scheduled,,
778070,2025-05-03,2025-05-03T23:05:00Z,Seattle Mariners,Texas Rangers,Globe Life Field,R,Scheduled,,
778071,2025-05-03,2025-05-03T23:10:00Z,Chicago Cubs,Milwaukee Brewers,American Family Field,R,Scheduled,,
778072,2025-05-03,2025-05-03T23:15:00Z,Kansas City Royals,Baltimore Orioles,Oriole Park at Camden Yards,R,Scheduled,,
778076,2025-05-03,2025-05-03T23:15:00Z,Los Angeles Dodgers,Atlanta Braves,Truist Park,R,Scheduled,,
778067,2025-05-03,2025-05-04T01:38:00Z,Detroit Tigers,Los Angeles Angels,Angel Stadium,R,Scheduled,,
778062,2025-05-04,2025-05-04T17:35:00Z,Kansas City Royals,Baltimore Orioles,Oriole Park at Camden Yards,R,Scheduled,,
778051,2025-05-04,2025-05-04T17:35:00Z,San Diego Padres,Pittsburgh Pirates,PNC Park,R,Scheduled,,
778063,2025-05-04,2025-05-04T17:35:00Z,Minnesota Twins,Boston Red Sox,Fenway Park,R,Scheduled,,
778057,2025-05-04,2025-05-04T17:35:00Z,Tampa Bay Rays,New York Yankees,Yankee Stadium,R,Scheduled,,
778056,2025-05-04,2025-05-04T17:37:00Z,Cleveland Guardians,Toronto Blue Jays,Rogers Centre,R,Scheduled,,
778061,2025-05-04,2025-05-04T17:40:00Z,Athletics,Miami Marlins,loanDepot park,R,Scheduled,,
778059,2025-05-04,2025-05-04T18:05:00Z,Arizona Diamondbacks,Philadelphia Phillies,Citizens Bank Park,R,Scheduled,,
778055,2025-05-04,2025-05-04T18:10:00Z,Houston Astros,Chicago White Sox,Rate Field,R,Scheduled,,
778054,2025-05-04,2025-05-04T18:10:00Z,Chicago Cubs,Milwaukee Brewers,American Family Field,R,Scheduled,,
778053,2025-05-04,2025-05-04T18:15:00Z,New York Mets,St. Louis Cardinals,Busch Stadium,R,Scheduled,,
778052,2025-05-04,2025-05-04T18:35:00Z,Seattle Mariners,Texas Rangers,Globe Life Field,R,Scheduled,,
778048,2025-05-04,2025-05-04T20:05:00Z,Colorado Rockies,San Francisco Giants,Oracle Park,R,Scheduled,,
778050,2025-05-04,2025-05-04T20:07:00Z,Detroit Tigers,Los Angeles Angels,Angel Stadium,R,Scheduled,,
778058,2025-05-04,2025-05-04T20:10:00Z,Washington Nationals,Cincinnati Reds,Great American Ball Park,R,Scheduled,,
778060,2025-05-04,2025-05-04T23:10:00Z,Los Angeles Dodgers,Atlanta Braves,Truist Park,R,Scheduled,,
778047,2025-05-05,2025-05-05T22:40:00Z,Los Angeles Dodgers,Miami Marlins,loanDepot park,R,Scheduled,,
778046,2025-05-05,2025-05-05T22:45:00Z,Cleveland Guardians,Washington Nationals,Nationals Park,R,Scheduled,,
778045,2025-05-05,2025-05-05T23:05:00Z,San Diego Padres,New York Yankees,Yankee Stadium,R,Scheduled,,
778049,2025-05-05,2025-05-05T23:15:00Z,Cincinnati Reds,Atlanta Braves,Truist Park,R,Scheduled,,
778044,2025-05-05,2025-05-05T23:40:00Z,San Francisco Giants,Chicago Cubs,Wrigley Field,R,Scheduled,,
778043,2025-05-05,2025-05-05T23:40:00Z,Chicago White Sox,Kansas City Royals,Kauffman Stadium,R,Scheduled,,
778042,2025-05-05,2025-05-05T23:40:00Z,Houston Astros,Milwaukee Brewers,American Family Field,R,Scheduled,,
778036,2025-05-05,2025-05-05T23:45:00Z,Pittsburgh Pirates,St. Louis Cardinals,Busch Stadium,R,Scheduled,,
